Track;URI;Track;Name;Album;Name;Artist;Name(s);Release;Date;Duration;(ms);Popularity;Explicit;Added;By;Added;At;Genres;Record;Label;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time;Signature
spotify:track:0FJ1nspObgdR0mAJARUAph;Lía;Mucho Mas Que Dos (Live In Concert);Ana Belén;09/05/1994;320333;39;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;trova,nueva trova,cantautores,bolero;Ariola;0.417;0.315;10;-16.589;0;0.0554;0.575;0;0.955;0.152;114.322;4;;;;;;;;;;
spotify:track:3QRTdOa9TWLuaPrCa2OLXj;El Amor Coloca;Monica Naranjo;Monica Naranjo;14/03/1994;243733;61;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;pop latino;Epic;0.616;0.925;6;-6.361;0;0.0465;0.0521;0.000012;0.0829;0.787;123.47;4;;;;;;;;;;
spotify:track:6owkEWcE2ufyCnoT6Sk3RY;Jartos d'Aguantar;Sol y Rabia;Reincidentes;09/08/1993;263653;0;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;punk,ska punk;Discos Suicidas;0.322;0.833;9;-9.115;1;0.0545;0.00158;0.0000594;0.216;0.564;145.03;4;;;;;;;;;;
spotify:track:4zMJYmYSTZBNn1YdZVznSS;Sabor, Sabor;De Ley;Rosario;20/04/1992;263840;43;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;flamenco,flamenco pop;NITRON media;0.783;0.591;6;-13.053;0;0.0374;0.127;0.0154;0.0654;0.855;135.739;4;;;;;;;;;;
spotify:track:75cWbqIqhfEfX8uOHlgWZV;Punto De Partida (with Monica Naranjo);Rocio Siempre;Rocío Jurado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:4WtO0pdIHTuVwQAVFmfIHQ;Te Amo;Franco De Vita En Primera Fila;Franco De Vita;30/05/2011;218760;60;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;pop latino;Sony Music Latin;0.584;0.636;10;-6.654;1;0.0517;0.539;0.00000594;0.871;0.337;129.24;4;;;;;;;;;;
spotify:track:2Oa3BKEKqaceIWKjXELmfp;No Hay Tregua;No Hay Tregua;Barricada;1986;244000;37;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;RCA Records Label;0.579;0.685;7;-11.189;1;0.0335;0.00759;0.00039;0.0404;0.797;143.651;4;;;;;;;;;;
spotify:track:1qKxd0wZWIBR2D3dqFJbVD;Corazón de Tiza;Caja de Canciones;Radio Futura;1984;216560;43;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español;Ariola;0.57;0.866;4;-10.056;1;0.0401;0.0393;0.000556;0.354;0.861;98.823;4;;;;;;;;;;
spotify:track:4fecwWpiLBXPEt4h5g0M0n;Groenlandia;Groenlandia;Zombies;06/05/2008;225133;42;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;BMG Music;0.729;0.74;8;-5.186;0;0.0309;0.36;0.062;0.0769;0.848;149.76;4;;;;;;;;;;
spotify:track:7KTDSXZGdlsbUsdPnZsJMr;La Noche No Es para Mí;Videorama;Video;01/02/2000;282293;35;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Zafiro;0.581;0.906;1;-4.46;1;0.0911;0.0749;0.0665;0.367;0.926;166.927;4;;;;;;;;;;
spotify:track:437MUs4kWnpM79CIwCHiRP;Fotonovela;Lo Mejor de Ivan;Ivan;1979;275720;49;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;disco italiana,italo dance,hi-nrg;Sony Music Entertainment;0.683;0.568;9;-11.339;0;0.0337;0.0315;0.126;0.0802;0.962;119.8;4;;;;;;;;;;
spotify:track:4bus2q9CQeh0c4qboNWJTz;Yo No Me Llamo Javier;30 Años de Éxitos;Los Toreros Muertos;30/01/1986;263506;54;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español,rock latino;Ariola;0.734;0.665;0;-10.352;1;0.063;0.449;0.0000128;0.0947;0.895;128.798;4;;;;;;;;;;
spotify:track:43jXcwbCZJqEEZRkIXT8mJ;Voy a mil;Grandes Exitos;Ole Ole;30/03/2010;259959;21;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Parlophone Spain;0.665;0.898;9;-5.367;1;0.0887;0.218;0.00617;0.0661;0.656;75.894;4;;;;;;;;;;
spotify:track:0j3BKjl92queCWvJ3FpE08;La Vida Qué Mala Es;Último Concierto;91;1996;358747;27;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Pentatonia Records;0.568;0.844;9;-5.801;1;0.0825;0.0282;0.00108;0.951;0.336;111.903;4;;;;;;;;;;
spotify:track:6xsvRkIKGEnMkMSKruiabe;Todos los Negritos Tienen Hambre (Y Frío) - Vivo 1984;Vaya Cristo!;Glutamato Ye Ye;11/02/2013;221293;18;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;LEMURIA MUSIC;0.311;0.877;2;-3.221;1;0.0389;0.062;0.00000322;0.344;0.753;139.305;4;;;;;;;;;;
spotify:track:7yuTvocZwclFVYlEgrkjaA;¿Y Tú de Quién Eres?;Los Grandisimos Exitos De Los Chanlas;No Me Pises Que Llevo Chanclas;20/05/1996;226640;36;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;CBS;0.62;0.802;0;-6.837;1;0.0451;0.142;0;0.0602;0.785;79.218;4;;;;;;;;;;
spotify:track:5DxWT0fsJiySSxJdRm4Ih1;Acércate y Bésame;Volver a Casa;La Trampa;20/07/1990;237733;31;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Entertainment;0.694;0.837;9;-9.362;1;0.0321;0.0183;0;0.294;0.772;137.929;4;;;;;;;;;;
spotify:track:4V9rNbT5b0TTZrGAEgteDi;Camino de la cama;En Beneficio De todos;Siniestro Total;01/01/1990;212360;28;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;DRO/EastWest Spain;0.583;0.955;2;-3.482;1;0.0628;0.0085;0;0.202;0.858;157.035;4;;;;;;;;;;
spotify:track:6XBqSb8GsrLzTLcr5kwmUN;Te Echo de Menos;Corazon De Rock & Roll;La Trampa;19/03/2001;274973;29;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Zafiro;0.643;0.898;5;-4.889;1;0.0337;0.074;0;0.237;0.783;112.523;4;;;;;;;;;;
spotify:track:0hReeFKWUNxbwQr5XGisXD;Mala Mujer;Doctor Amor;Los Sencillos;19/03/2001;225920;17;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Ariola;0.672;0.894;0;-6.319;0;0.0501;0.391;0;0.141;0.848;130.155;4;;;;;;;;;;
spotify:track:7EWKAYWmUc1cTfEimTKvou;Háblame de Ti;Un Par de Corazones y Otros Grandes Éxitos;Pecos;1978;207306;43;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Media;0.708;0.802;5;-6.853;1;0.0477;0.318;0;0.151;0.785;124.641;4;;;;;;;;;;
spotify:track:4XIy5VoEpeC9CCJQFP17Y6;Echo de Menos;Echate Un Cantecito;Kiko Veneno;1992;227360;29;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;flamenco,flamenco pop;Legacy Recordings;0.775;0.64;9;-14.766;1;0.0406;0.0991;0.0000467;0.0816;0.91;111.105;4;;;;;;;;;;
spotify:track:0nbV5uNvFiyw24U1Rcekh8;Debajo del Puente;Tan Cerca De Mí;Pedro Guerra;29/01/1997;221840;31;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;trova,nueva trova,cantautores,folk latino,bolero;Ariola;0.616;0.524;1;-8.565;0;0.0476;0.272;0;0.11;0.348;80.998;4;;;;;;;;;;
spotify:track:5fuiYDXvDMVqsa3o8B8KLR;No Hay Tregua;Barricada;Barricada;01/01/1990;175333;50;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Universal Music Spain S.L.;0.271;0.678;7;-12.355;1;0.038;0.116;0.00886;0.954;0.273;145.498;4;;;;;;;;;;
spotify:track:5YrrTg4O6MTF2L7WlfotJn;Cuando Duermes;Esta Llorando El Sol;Cómplices;14/10/1991;301840;44;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español,rock latino;RCA Records Label;0.639;0.757;8;-12.953;1;0.0292;0.529;0.19;0.103;0.698;127.039;4;;;;;;;;;;
spotify:track:0OvZ39UskFDLzbeatm0rbh;Grita;Hombre En El Espejo;Melon Diesel;14/05/2001;221666;36;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Epic;0.641;0.817;4;-4.989;1;0.0268;0.0116;0;0.112;0.441;114.485;4;;;;;;;;;;
spotify:track:7Cd7umUyXCf7xWCVzgKlnZ;Contamíname;Pedro Guerra 30 Años;Pedro Guerra;09/04/2013;225853;38;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;trova,nueva trova,cantautores,folk latino,bolero;Legacy Recordings;0.493;0.447;9;-9.303;1;0.233;0.912;0.00000107;0.983;0.554;162.686;4;;;;;;;;;;
spotify:track:2MgQjrUaYSPikmcb4vdnsC;Manué;Cara-Dura;Los Inhumanos;19/03/2001;172666;28;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;rock en español;Zafiro;0.638;0.963;9;-4.075;1;0.069;0.274;0;0.87;0.667;127.674;4;;;;;;;;;;
spotify:track:0Ak8vyfq6F2UvjZJU502jL;Coge el Tren;Coge El Tren;Mermelada;29/08/2002;121893;21;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Zafiro;0.662;0.419;2;-14.241;1;0.111;0.114;0.0000102;0.108;0.961;108.522;4;;;;;;;;;;
spotify:track:2YC3neZr19WGZ1FbBVd3Uc;Los Amigos de Mis Amigas Son Mis Amigos;Los Amigos de Mis Amigas Son Mis Amigos;Objetivo Birmania;21/07/1989;280400;38;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Entertainment;0.72;0.851;3;-9.712;1;0.0298;0.0315;0.00846;0.106;0.957;133.12;4;;;;;;;;;;
spotify:track:3xi7tKuBss25X34eNwWac7;Bolillón;Los Grandisimos Exitos De Los Chanlas;No Me Pises Que Llevo Chanclas;20/05/1996;192106;36;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;CBS;0.762;0.738;4;-7.477;0;0.0665;0.0324;0;0.0771;0.977;146.5;4;;;;;;;;;;
spotify:track:2tFw1rpG8RqiWPJJDPikJt;Un Sorbito de Champagne;Lo Mejor de los Brincos;Los Brincos;1964;171306;35;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;Sony Music Entertainment;0.368;0.342;1;-8.406;0;0.0307;0.899;0.000412;0.0894;0.492;184.353;4;;;;;;;;;;
spotify:track:1k4kMMTPN5Yc0KdMxtMTuj;Los Chicos Con las Chicas;Los Chicos Con las Chicas;Los Bravos;1967;132933;33;FALSE;mejoresplaylistsspotify;2025-10-22T09:35:09Z;;RCA Records Label;0.562;0.868;4;-3.124;1;0.0585;0.756;0;0.219;0.727;129.718;4;;;;;;;;;;
spotify:track:4z2EeFUp5Lhai9qhHtA6IF;Salir;Canciones Prohibidas;Extremoduro;08/06/1998;318986;62;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.316;0.645;7;-6.206;1;0.0431;0.291;0.00312;0.109;0.467;160.399;4;;;;;;;;;;;
spotify:track:7ifOnwJC0oH7cfbJQbUye1;20 de abril;Cuentame Un Cuento;Celtas Cortos;17/04/1991;235333;64;FALSE;2025-07-02T09:53:42Z;rock celta,celta;DRO/EastWest Spain;0.611;0.866;0;-5.135;1;0.0285;0.0274;0.0000289;0.278;0.826;114.016;4;;;;;;;;;;;
spotify:track:1VB4sadHjFcFklHcZuoROi;Como Camarón;Estopa;Estopa;18/10/1999;202026;67;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Ariola;0.499;0.721;9;-9.615;0;0.0564;0.216;0.00000974;0.295;0.843;140.4;4;;;;;;;;;;;
spotify:track:7M65iLprqQ9UJNqer4g6AM;Llamando a la tierra - Serenade From the Stars;Usar Y Tirar;M-Clan;1999;244533;60;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.521;0.882;9;-6.51;0;0.0797;0.0918;0.000065;0.204;0.401;116.902;4;;;;;;;;;;;
spotify:track:0wQCKR9OFjYu5Kzrk7WivJ;Corazón partío;Más;Alejandro Sanz;1997;343413;78;FALSE;2025-07-02T09:53:42Z;pop latino;WM Spain;0.648;0.846;0;-6.731;1;0.0424;0.199;0.00000423;0.0803;0.815;160.075;4;;;;;;;;;;;
spotify:track:1MrZ8hGkUWMmT816wPaMgE;La flaca;La Flaca - Edición 10º Aniversario;Jarabe De Palo;23/06/2006;261200;59;FALSE;2025-07-02T09:53:42Z;rock en español,rock latino,música alternativa latina;Parlophone Spain;0.871;0.481;7;-9.068;1;0.0383;0.52;0.0000554;0.0809;0.664;103.063;4;;;;;;;;;;;
spotify:track:7nK3q1GgJDxlWfCwtiLV5a;A fuego lento;Lunas rotas;Rosana;1996;220546;64;FALSE;2025-07-02T09:53:42Z;trova,villancicos;WM Spain;0.673;0.869;10;-4.566;1;0.0975;0.513;0;0.157;0.728;119.106;4;;;;;;;;;;;
spotify:track:1MO5KuLnSaY1dlkWGDjHkT;¡Que Bonito!;Mucho Por Vivir;Rosario;18/10/1996;229386;61;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Epic;0.791;0.407;9;-10.757;1;0.0321;0.401;0.000105;0.103;0.518;103.989;4;;;;;;;;;;;
spotify:track:1JpZMDDAkfhnrO6nXIQZ2g;Noches de bohemia - Radio Edit;Desde Mi Azotea;Navajita Platea;22/06/1998;247906;60;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Parlophone Spain;0.392;0.458;7;-9.564;1;0.0397;0.453;0;0.321;0.244;85.269;4;;;;;;;;;;;
spotify:track:1p7m9H4H8s0Y7SgRm7j3ED;Flaca;Alta Suciedad;Andrés Calamaro;1997;277653;75;FALSE;2025-07-02T09:53:42Z;rock argentino,rock en español,rock latino;DRO/EastWest Spain;0.739;0.745;7;-6.658;1;0.0267;0.21;0.0135;0.127;0.949;109.326;4;;;;;;;;;;;
spotify:track:5hyq5k3Do9gW3HGvDg5ZEJ;La Lola;La Extraordinaria Paradoja Del Sonido Quijano;Café Quijano;1999;197320;65;FALSE;2025-07-02T09:53:42Z;bolero,rock en español;WM Spain;0.725;0.79;9;-4.393;0;0.102;0.0646;0.00883;0.121;0.867;151.985;4;;;;;;;;;;;
spotify:track:2VybHZvsshGs8GpOaB0wS1;Aunque tú no lo sepas;Desde Que No Nos Vemos;Enrique Urquijo y Los problemas;21/01/1998;144840;54;FALSE;2025-07-02T09:53:42Z;cantautores;DRO/EastWest Spain;0.668;0.367;7;-8.518;1;0.0311;0.691;0;0.111;0.504;102.988;4;;;;;;;;;;;
spotify:track:2tkMVjFwDzUCG3ulmz3fCb;El sitio de mi recreo;Canciones 1980-2009;Antonio Vega;18/05/2009;190493;50;FALSE;2025-07-02T09:53:42Z;cantautores;Parlophone Spain;0.527;0.225;7;-11.654;1;0.0341;0.896;0.0000312;0.114;0.209;124.46;4;;;;;;;;;;;
spotify:track:4B6ko7lt1sUtyFzBDF4yfK;Pajaros de Barro;Arena En Los Bolsillos;Manolo Garcia;14/11/1998;246240;63;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Ariola;0.719;0.597;5;-5.964;0;0.106;0.485;0;0.0762;0.651;144.99;4;;;;;;;;;;;
spotify:track:3JOXwHPhtdRU3kYKcf64Gj;Pero a tu lado;Dos Caras Distintas;Los Secretos;01/01/1995;195226;60;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.482;0.857;6;-4.841;1;0.105;0.367;0.000065;0.0756;0.87;79.105;4;;;;;;;;;;;
spotify:track:0IUFjvwlh18TWiTi6kO5pP;Como un burro amarrado en la puerta del baile;Las 101 canciones - Cinco décadas de Pop Español;El Último De La Fila;28/10/2014;217093;53;FALSE;2025-07-02T09:53:42Z;rock en español;WM Spain;0.653;0.913;7;-3.536;1;0.0382;0.123;0;0.0803;0.898;82.636;4;;;;;;;;;;;
spotify:track:6tGUkobti5ztrb9aQ0UDEx;Por verte sonreír;Mira;La Fuga;1998;400480;53;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.398;0.825;7;-2.961;1;0.0641;0.508;0;0.301;0.299;132.414;4;;;;;;;;;;;
spotify:track:740Rh302Wm6uHRsYTa4KDQ;A San Fernando un Ratito a Pie y Otro Caminando;Arena En Los Bolsillos;Manolo Garcia;14/11/1998;227666;58;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Ariola;0.56;0.918;6;-4.399;0;0.0735;0.132;0.0000024;0.435;0.743;135.251;4;;;;;;;;;;;
spotify:track:4Kii4OhkRIezu0KjOiFq0G;19 Dias y 500 Noches;19 Dias Y 500 Noches;Joaquín Sabina;27/09/1999;283866;51;FALSE;2025-07-02T09:53:42Z;trova,cantautores,nueva trova;Legacy Recordings;0.708;0.67;4;-7.619;1;0.226;0.666;0;0.26;0.812;87.327;4;;;;;;;;;;;
spotify:track:0wmYFlVkmGVUtfcY1r0SrP;Grita;La Flaca;Jarabe De Palo;1996;212226;64;FALSE;2025-07-02T09:53:42Z;rock en español,rock latino,música alternativa latina;Parlophone Spain;0.49;0.694;4;-7.77;0;0.0463;0.0645;0.0000655;0.106;0.292;200.064;4;;;;;;;;;;;
spotify:track:4M1lEbqPzlEw1JYWB6aE7K;Estoy Aquí;Pies Descalzos;Shakira;06/10/1995;232466;71;FALSE;2025-07-02T09:53:42Z;pop latino;Epic;0.732;0.814;2;-7.716;1;0.0402;0.0307;0;0.0691;0.782;116.973;4;;;;;;;;;;;
spotify:track:7BYqVvoXpQFhs4jJ0qqNZt;Entre dos tierras;Senderos De Traición - Edición Especial;Heroes Del Silencio;1990;368320;64;FALSE;2025-07-02T09:53:42Z;rock en español,rock latino,rock mexicano,música alternativa latina;Parlophone Spain;0.458;0.746;11;-9.444;0;0.0318;0.0351;0;0.172;0.511;166.095;4;;;;;;;;;;;
spotify:track:1gh0aMZmO6o30LS12lEJWQ;Siete Vidas;Cosas Mias;Antonio Flores;25/05/1994;242000;52;FALSE;2025-07-02T09:53:42Z;flamenco,trova,cantautores;RCA Records Label;0.542;0.315;9;-11.494;0;0.0275;0.603;0;0.144;0.491;135.826;4;;;;;;;;;;;
spotify:track:2ArJqsyGuPirgutoAB67IS;Contaminame - En Directo;Golosinas;Pedro Guerra;27/02/1995;240666;32;FALSE;2025-07-02T09:53:42Z;trova,nueva trova,cantautores,folk latino,bolero;Ariola;0.524;0.541;9;-16.391;1;0.178;0.809;0;0.679;0.908;170.193;4;;;;;;;;;;;
spotify:track:6cPLCU7hKjgjvLWzCevl7R;Vivo per lei;Bocelli (Remastered);Andrea Bocelli;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:5HSpMRUC4m3L3q48to2Kmu;So payaso;Agila;Extremoduro;1996;281666;63;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.435;0.899;4;-3.84;0;0.0656;0.0392;0.000447;0.115;0.377;150.546;4;;;;;;;;;;;
spotify:track:42R5irny7qThOYUThAL7VW;Rojitas las orejas;A Puerta Cerrada;Fito y Fitipaldis;23/10/1998;224133;56;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.683;0.638;4;-10.8;0;0.0567;0.441;0.000131;0.121;0.509;157.931;4;;;;;;;;;;;
spotify:track:3tduKvstqxOddo4CCq4FK1;Mar antiguo;Astronomía Razonable;El Último De La Fila;20/10/1993;211106;53;FALSE;2025-07-02T09:53:42Z;rock en español;WM Spain;0.621;0.378;2;-8.059;1;0.0283;0.606;0.00000351;0.109;0.337;135.008;4;;;;;;;;;;;
spotify:track:7qhuaYIafvH285FtQT71oQ;Al Amanecer;¡Es Que No Hay Manera!;Los Fresones Rebeldes;13/04/1997;159906;47;FALSE;2025-07-02T09:53:42Z;;Subterfuge Records distributed by Altafonte;0.37;0.876;9;-7.159;1;0.191;0.0322;0;0.181;0.434;197.783;4;;;;;;;;;;;
spotify:track:6dMKB6nyxcg8hllDzPCvRc;La senda del tiempo;Gente Impresentable;Celtas Cortos;1990;270466;58;FALSE;2025-07-02T09:53:42Z;rock celta,celta;DRO/EastWest Spain;0.307;0.693;2;-3.902;1;0.0281;0.0259;0.0237;0.212;0.357;149.607;4;;;;;;;;;;;
spotify:track:37f6dBsGwi5V9OOXI1KYe7;Promesas que no valen nada;Poligamia;Los Piratas;01/01/1995;219320;48;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.467;0.891;0;-7.868;1;0.0602;0.0311;0.0000883;0.211;0.505;88.82;4;;;;;;;;;;;
spotify:track:4tzi4VV1vCTZsT4SEKQIKJ;Serenade;Devil Came to Me;Dover;1997;234280;56;FALSE;2025-07-02T09:53:42Z;;Subterfuge Records distributed by Altafonte;0.524;0.776;5;-6.193;0;0.0404;0.033;0.0000216;0.147;0.301;123.622;4;;;;;;;;;;;
spotify:track:3EPd9riN2R8Zjl6GkrxxGl;El roce de tu cuerpo;Muy Deficiente;Platero Y Tu;12/06/1992;250093;56;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.457;0.904;7;-4.67;1;0.0659;0.015;0.0000501;0.2;0.237;171.633;4;;;;;;;;;;;
spotify:track:1hPMKvTLOgVBlgC7Lydgtf;Sin llaves;La Rebelión De Los Hombres Rana;El Último De La Fila;20/10/1995;216493;42;FALSE;2025-07-02T09:53:42Z;rock en español;WM Spain;0.64;0.76;7;-5.816;1;0.0311;0.363;0.00745;0.325;0.44;149.833;4;;;;;;;;;;;
spotify:track:7vafezC0u0nftVpGF6jftk;Delgadito;Instintos Naturales;La Rabia Del Milenio;14/05/2001;248546;43;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.611;0.892;11;-5.234;1;0.0381;0.0635;0;0.604;0.914;134.29;4;;;;;;;;;;;
spotify:track:1AnM5ftFkAjyYc5k1KFltS;Mi coco;Manual para los fieles;Los Piratas;1997;289653;38;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.519;0.562;0;-4.937;1;0.0672;0.0135;0;0.283;0.282;147.952;4;;;;;;;;;;;
spotify:track:0wkQHjULGZeZC15hOl9jl4;Cosas de la Edad;Cosas de la Edad;Modestia Aparte;22/03/1990;173081;47;FALSE;2025-07-02T09:53:42Z;;Lollipop;0.558;0.908;4;-11.133;0;0.0502;0.0364;0.00000156;0.0618;0.694;102.685;4;;;;;;;;;;;
spotify:track:0DXI6c9tNWsI4tvUftkQN8;Tu Calorro;Estopa;Estopa;18/10/1999;190626;65;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Ariola;0.713;0.768;0;-9.115;1;0.0662;0.229;0;0.447;0.962;88.012;4;;;;;;;;;;;
spotify:track:40DVGRnw5vhUbJg5CmLOSj;Viaje A Los Sueños Polares;Un Soplo En El Corazón;Family;01/12/1993;173826;38;FALSE;2025-07-02T09:53:42Z;;Elefant Records distributed by Altafonte;0.617;0.695;1;-11.193;1;0.0407;0.00547;0.73;0.0437;0.975;168.03;4;;;;;;;;;;;
spotify:track:2JkWGgmz6LWJJmYT6lKjDY;Lo Mejor De Nuestra Vida - Remastered 2015;No Me Iré Mañana (Edición 25 Aniversario);Antonio Vega;11/12/2015;202068;36;FALSE;2025-07-02T09:53:42Z;cantautores;Universal Music Spain S.L.;0.507;0.827;1;-4.583;0;0.0308;0.0302;0.000345;0.128;0.597;166.845;4;;;;;;;;;;;
spotify:track:4aNYsOVFqueCQrDeluqp0H;El 28;Dile al Sol;La Oreja de Van Gogh;18/05/1998;167733;56;FALSE;2025-07-02T09:53:42Z;pop latino;Epic;0.652;0.792;7;-6.084;1;0.0505;0.253;0;0.54;0.585;120.073;4;;;;;;;;;;;
spotify:track:1O8RTsFAZGN9GmXvfaa1Tc;En un Mercedes Blanco;Echate Un Cantecito;Kiko Veneno;1992;262666;37;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Legacy Recordings;0.721;0.718;4;-14.982;0;0.0507;0.293;0.0000331;0.189;0.78;107.956;4;;;;;;;;;;;
spotify:track:2UNsLrBr6NXkIDtfMc4Vbw;Te echaré de menos (feat. Sole Gimenez);Manual para los fieles;Los Piratas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
spotify:track:4eJikwHYHJ3yMg1tvS1Mom;Chiquilla;Que No Se Extinga La Llama!;Seguridad Social;12/06/1991;187999;58;FALSE;2025-07-02T09:53:42Z;rock en español;DRO/EastWest Spain;0.542;0.881;10;-3.559;0;0.142;0.0064;0.000112;0.359;0.765;166.835;4;;;;;;;;;;;
spotify:track:0UQitarNPDgB7ObJCj47kn;Quedate a dormir;Usar Y Tirar;M-Clan;1999;257373;50;FALSE;2025-07-02T09:53:42Z;;DRO/EastWest Spain;0.617;0.912;0;-3.514;1;0.0317;0.0173;0.000104;0.359;0.627;123.199;4;;;;;;;;;;;
spotify:track:3eSxyGVZawSoh1JUEEoVDD;Como Te Mueves;Historias Sin Importancia;Modestia Aparte;01/01/1991;254333;43;FALSE;2025-07-02T09:53:42Z;;Universal Music Spain S.L.;0.574;0.761;0;-12.102;1;0.0367;0.0193;0.000251;0.163;0.936;103.012;4;;;;;;;;;;;
spotify:track:7gD2QkknRa4ZvlRVyU6ZO0;No Dudaria;Lo Mejor de Antonio;Antonio Flores;06/06/1994;213600;47;FALSE;2025-07-02T09:53:42Z;flamenco,trova,cantautores;Epic;0.599;0.764;0;-9.036;1;0.038;0.717;0.00000236;0.204;0.7;139.773;4;;;;;;;;;;;
spotify:track:5OaqffbeQyVVqtnA71Ci7K;Por la Raja de Tu Falda;Estopa;Estopa;18/10/1999;202826;65;FALSE;2025-07-02T09:53:42Z;flamenco,flamenco pop;Ariola;0.759;0.722;9;-9.906;0;0.0765;0.323;0;0.719;0.928;97.518;4;;;;;;;;;;;
spotify:track:5kQb5n1sMy5CmYTSoB5p6M;Dolores se llamaba Lola;Ese día piensa en mí;Los Suaves;31/05/1988;311866;52;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.465;0.808;6;-7.995;0;0.0676;0.0311;0.0000513;0.361;0.647;85.84;4;;;;;;;;;;;
spotify:track:633Z9EGuNeZ6fXvjD1gnN6;Por el bulevar de los sueños rotos - 2017 Remaster;Una vida a tu lado;Los Secretos;03/11/2017;245960;42;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.554;0.909;4;-6.191;1;0.0392;0.0869;0.00000408;0.973;0.612;125.972;4;;;;;;;;;;;
spotify:track:5z4bBpoquaB0xHvXZH9L2w;Eldorado;El Dorado;Revolver;06/03/1995;312213;42;FALSE;2025-07-02T09:53:42Z;;WM Spain;0.572;0.848;0;-4.643;1;0.0315;0.259;0;0.0748;0.688;136.351;4;;;;;;;;;;;
spotify:track:7KcFlbQmzhVczGMor3Fhr9;Por el Bulevar de los Sueños Rotos;Esta Boca Es Mia;Joaquín Sabina;01/06/1994;238573;63;FALSE;2025-07-02T09:53:42Z;trova,cantautores,nueva trova;Ariola;0.749;0.662;4;-7.585;1;0.0468;0.29;0.0000139;0.355;0.74;126.998;4;;;;;;;;;;;
spotify:track:6uojMoKuVkIVEeqH4JCBAr;Alba;Cosas Mias;Antonio Flores;25/05/1994;224506;48;FALSE;2025-07-02T09:53:42Z;flamenco,trova,cantautores;RCA Records Label;0.797;0.939;7;-8.48;1;0.0635;0.191;0.000187;0.0892;0.943;93.016;4;;;;;;;;;;;
